127.0.0.1 - - [09/Aug/2024:09:45:42 +0000] "GET /documents/swagger/swagger-ui-init.js HTTP/1.1" 200 43789 "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:45:42 +0000] "GET /documents/swagger/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:45:43 +0000] "GET /documents/swagger/favicon-32x32.png HTTP/1.1" 200 628 "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:52:21 +0000] "GET /documents/swagger/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:52:21 +0000] "GET /documents/swagger/swagger-ui.css HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:52:21 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:52:21 +0000] "GET /documents/swagger/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:52:21 +0000] "GET /documents/swagger/swagger-ui-init.js HTTP/1.1" 200 49931 "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:52:21 +0000] "GET /documents/swagger/favicon-32x32.png HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/swagger-ui.css HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/swagger-ui-init.js HTTP/1.1" 200 49687 "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/swagger-ui-init.js HTTP/1.1" 200 49687 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/swagger-ui-standalone-preset.js HTTP/1.1" 200 230293 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:14 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 200 1452753 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:15 +0000] "GET /documents/swagger/favicon-32x32.png HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/swagger-ui.css HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/swagger-ui-init.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/swagger-ui-init.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/swagger-ui-standalone-preset.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:53:29 +0000] "GET /documents/swagger/favicon-32x32.png HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:54:04 +0000] "GET /documents/swagger/ HTTP/1.1" 304 - "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - - [09/Aug/2024:09:54:04 +0000] "GET /documents/swagger/swagger-ui-bundle.js HTTP/1.1" 304 - "http://127.0.0.1:8000/documents/swagger/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
